Bib,Name,Country,Gender,Division,Overall Time,Overall Rank,Gender Rank,Age Group Rank,Swim Time,Swim Rank,Gender Swim Rank,Age Group Swim Rank,Bike Time,Bike Rank,Gender Bike Rank,Age Group Bike Rank,Run Time,Run Rank,Gender Run Rank,Age Group Run Rank,Transition 1 Time,Transition 1 Rank,Gender Transition 1 Rank,Age Group Transition 1 Rank,Transition 2 Time,Transition 2 Rank,Gender Transition 2 Rank,Age Group Transition 2 Rank,Finish,Qualifier Time,Qualifier Rank,Gender Qualifier Rank,Qualified
945,Nelita Ribeiro Hamakami,Brazil,Female,F35-39,06:41:01,812,133,24,00:54:42,941,169,29,03:14:08,817,121,22,02:25:46,785,137,24,00:2:48,429,74,14,00:3:37,475,76,15,FIN,06:27:18,853,138,
135,Ernesto Carlos Carneiro Alves,Brazil,Male,M40-44,06:58:18,880,735,161,00:46:37,670,566,131,03:52:13,1009,825,185,02:10:00,574,489,105,00:4:59,908,737,161,00:4:30,658,539,118,FIN,06:27:25,854,716,
228,Paulo Ygor Macedo Lobo Piauilino,Brazil,Male,M40-44,06:58:45,882,737,162,00:46:12,651,551,126,03:07:38,737,638,144,02:54:19,958,779,171,00:3:49,696,569,117,00:6:47,926,756,169,FIN,06:27:50,855,717,
341,Juliano Barbarini Maceil,Brazil,Male,M45-49,07:12:16,924,763,105,00:53:53,927,762,107,03:22:25,895,755,107,02:46:00,927,756,109,00:4:12,786,641,87,00:5:46,846,689,91,FIN,06:28:05,856,718,
550,Patricia Carla Teixeira Lima,Brazil,Female,F45-49,07:02:23,893,149,22,00:46:38,671,105,13,03:22:36,898,141,19,02:43:19,911,168,24,00:4:58,907,171,25,00:4:51,716,133,18,FIN,06:28:15,857,139,
544,Juliana Guimaraes E Sa,Brazil,Female,F45-49,07:02:45,897,151,23,01:00:50,999,186,28,03:03:04,672,87,11,02:48:26,936,173,25,00:3:39,647,118,11,00:6:45,923,169,26,FIN,06:28:35,858,140,
897,Luana Aguiar Leite Pacheco,Brazil,Female,F30-34,06:35:37,786,128,20,00:51:48,872,152,22,03:09:21,759,107,15,02:22:43,750,129,19,00:5:50,967,183,25,00:5:56,864,159,24,FIN,06:28:48,859,141,
1014,Alfredo Camillo Pinheiro Vidal Neto,Brazil,Male,M18-24,06:29:11,751,634,27,00:34:45,121,110,7,03:20:45,884,747,29,02:25:57,787,650,30,00:3:34,623,511,26,00:4:10,601,495,26,FIN,06:29:11,860,719,
1108,Jose Araujo Santos Neto,Brazil,Male,M25-29,06:32:02,770,648,68,00:38:51,251,225,22,03:15:02,829,706,72,02:24:09,768,635,70,00:10:27,1041,845,83,00:3:33,463,391,45,FIN,06:29:14,861,720,
468,André Bicalho,Brazil,Male,M45-49,07:13:42,927,766,106,01:14:56,1042,846,122,03:19:45,872,739,104,02:27:46,810,669,87,00:4:09,777,633,84,00:7:07,943,770,107,FIN,06:29:22,862,721,
505,Suilane Coelho Ribeiro Oliveira,Brazil,Female,F40-44,06:53:08,859,141,33,00:52:22,899,158,36,03:35:50,964,164,37,02:09:50,572,85,25,00:6:09,989,187,41,00:8:56,1004,184,42,FIN,06:29:25,863,142,
633,Felipe Pedroso Dos Santos,Brazil,Male,M30-34,06:43:27,821,686,115,00:49:26,801,669,110,03:35:31,963,800,127,02:11:46,603,510,98,00:3:45,671,547,92,00:3:00,319,271,58,FIN,06:29:31,864,722,
782,Fellipe Barbosa Da Silva,Brazil,Male,M35-39,06:50:25,851,711,148,00:48:22,751,632,116,03:21:50,892,752,156,02:32:43,845,696,145,00:3:26,596,488,102,00:4:04,584,485,104,FIN,06:29:53,865,723,
158,Saulo Costa Dos Santos,Brazil,Male,M40-44,07:01:03,889,741,163,00:41:10,373,331,76,02:59:32,624,551,130,03:11:08,993,810,183,00:3:19,566,463,92,00:5:53,859,701,156,FIN,06:29:58,866,724,
604,Diego Leandro Do Amaral,Brazil,Male,M30-34,06:44:22,827,692,116,00:45:22,602,513,85,03:05:41,703,612,101,02:46:03,929,758,122,00:2:29,333,284,47,00:4:47,703,574,102,FIN,06:30:24,867,725,
1038,Henrique Cesar Souza Machado Cardoso De Azevedo,Brazil,Male,M25-29,06:33:13,777,653,69,00:46:32,665,561,54,03:23:47,913,766,79,02:14:21,649,543,57,00:3:39,644,529,57,00:4:55,732,596,61,FIN,06:30:25,868,726,
1136,Debora Cristina Portella Pinchemel,Brazil,Female,F55-59,07:26:34,959,172,7,00:51:32,860,146,5,03:18:03,853,130,6,03:07:58,987,183,7,00:3:43,657,121,6,00:5:17,786,149,7,FIN,06:30:34,869,143,
287,Wesley Rodrigo Costa,Brazil,Male,M40-44,07:02:40,896,746,164,01:09:03,1028,837,186,03:16:12,841,714,160,02:27:22,803,663,144,00:4:07,774,631,129,00:5:56,865,706,159,FIN,06:31:28,870,727,
797,Diogo Vital Valenca,Brazil,Male,M35-39,06:52:13,857,717,149,00:44:16,555,478,92,03:57:02,1018,832,168,01:58:14,368,324,69,00:6:50,1009,819,159,00:5:51,853,695,149,FIN,06:31:36,871,728,
319,Wilson Jose Costa Sousa,Brazil,Male,M40-44,07:02:49,899,748,165,00:45:41,622,530,124,03:22:50,903,761,169,02:43:50,916,746,164,00:5:19,941,762,169,00:5:10,777,631,140,FIN,06:31:36,872,729,
1102,Andre Palma Parra,Brazil,Male,M25-29,06:34:35,781,656,70,00:38:21,233,210,21,03:21:03,885,748,75,02:26:16,791,653,72,00:3:03,496,412,46,00:5:51,852,694,71,FIN,06:31:46,873,730,
974,Mariana Cristina Bernardi Saez,Brazil,Female,F25-29,06:31:47,769,122,11,00:41:11,374,43,6,03:04:11,685,90,8,02:38:11,880,158,15,00:3:56,721,134,14,00:4:18,620,110,10,FIN,06:31:47,874,144,
561,Caio Higor Olegario Bezerra,Brazil,Male,M30-34,06:46:08,839,702,117,00:45:28,611,521,87,03:41:02,983,812,128,02:09:34,567,484,93,00:5:21,943,764,124,00:4:42,693,567,101,FIN,06:32:07,875,731,
635,Leonnardo Araujo,Brazil,Male,M30-34,06:46:41,841,704,118,00:41:53,410,357,57,03:10:06,769,658,109,02:45:02,920,749,120,00:5:10,929,752,123,00:4:30,656,537,96,FIN,06:32:39,876,732,
393,Daniel Cabral De Oliveira,Brazil,Male,M45-49,07:17:26,939,773,107,01:09:12,1029,838,121,03:19:35,870,737,103,02:39:45,891,730,101,00:4:10,779,635,85,00:4:45,700,572,71,FIN,06:32:43,877,733,
258,Robson Carenzio,Brazil,Male,M40-44,07:04:33,905,753,166,00:45:58,638,543,125,03:11:38,785,672,149,02:56:47,966,787,174,00:4:47,885,719,157,00:5:22,802,651,145,FIN,06:33:13,878,734,
484,Mariana Carvalho,Brazil,Female,F40-44,06:59:00,883,146,34,00:45:57,636,95,19,03:22:38,899,142,32,02:39:17,888,160,41,00:6:19,995,189,42,00:4:48,708,130,29,FIN,06:34:56,879,145,
249,Alvaro Vinicius Alves Da Silva,Brazil,Male,M40-44,07:06:54,910,756,167,01:14:25,1041,845,188,02:54:07,550,490,115,02:46:13,930,759,167,00:4:42,872,707,153,00:7:27,959,782,174,FIN,06:35:23,880,735,
792,Diego Perdigao,Brazil,Male,M35-39,06:56:16,873,730,150,00:47:11,703,593,112,03:17:31,849,720,150,02:37:23,876,720,150,00:5:59,980,796,157,00:8:12,993,811,162,FIN,06:35:27,881,736,
476,Elaine Medeiros De Tomy,Brazil,Female,F40-44,06:59:35,885,148,35,00:52:00,883,155,35,03:24:08,916,148,34,02:34:31,857,152,39,00:4:21,808,151,30,00:4:36,673,126,27,FIN,06:35:29,882,146,
984,Gabriela Brasil,Brazil,Female,F25-29,06:35:34,785,127,12,00:40:27,334,34,5,03:23:19,908,144,13,02:14:46,656,109,10,00:7:11,1017,193,16,00:9:50,1009,185,15,FIN,06:35:34,883,147,
394,Byron Virgilio Dos Santos Silva,Brazil,Male,M45-49,07:20:54,945,778,108,00:53:28,923,759,106,03:21:53,893,753,106,02:57:44,968,789,112,00:4:04,764,623,83,00:3:46,516,432,53,FIN,06:35:50,884,737,
1179,ANGELO ANDRE DA SILVA,Brazil,Male,M50-54,07:28:26,964,791,58,00:54:31,936,768,59,03:11:11,779,666,46,03:12:06,994,811,61,00:5:15,937,758,55,00:5:23,803,652,42,FIN,06:36:06,885,738,
523,UYANARA DE FREITAS TZIRNAZOGLOU,Brazil,Female,F45-49,07:10:56,917,157,24,00:53:21,922,164,24,03:39:56,980,169,25,02:26:15,790,138,18,00:4:53,896,169,24,00:6:30,910,168,25,FIN,06:36:06,886,148,
1096,Thiago Araujo,Brazil,Male,M25-29,06:39:06,799,669,71,00:49:03,783,654,68,03:16:16,842,715,73,02:21:58,742,614,66,00:4:01,749,609,68,00:7:48,979,800,82,FIN,06:36:15,887,739,
1123,Alessandro Saraiva Loreto,Brazil,Female,M50-54,07:29:51,966,174,59,00:49:17,792,132,45,03:26:57,932,152,55,03:01:32,973,181,58,00:6:13,991,188,62,00:5:51,851,158,48,FIN,06:37:21,888,740,
882,Henrique Castro Martins,Brazil,Male,M35-39,06:58:17,878,733,151,00:43:49,525,450,87,03:15:59,837,711,148,02:51:42,951,775,157,00:3:04,505,420,90,00:3:42,496,415,92,FIN,06:37:22,889,741,
383,Felipe Rodrigues Bezerra,Brazil,Male,M45-49,07:23:17,951,783,109,00:49:21,795,663,92,03:39:14,976,808,111,02:45:16,922,751,106,00:4:56,898,729,99,00:4:31,660,541,68,FIN,06:37:58,890,742,
600,Tiago Porfirio Tavares,Brazil,Male,M30-34,06:52:18,858,718,119,00:46:27,661,559,96,03:30:22,944,789,125,02:25:29,783,647,111,00:4:46,883,718,117,00:5:14,781,633,110,FIN,06:38:04,891,743,
1103,Carlos Eduardo Fernandes Filho,Brazil,Male,M25-29,06:41:02,813,680,72,00:58:06,978,798,81,03:22:41,902,760,76,02:12:58,624,525,52,00:3:28,603,493,53,00:3:48,525,440,48,FIN,06:38:11,892,744,
1203,Sergio Edwardo Bonifacio Dos Santos,Brazil,Male,M50-54,07:30:48,970,796,60,00:47:26,713,601,40,03:37:30,970,805,61,02:56:11,964,785,57,00:3:35,626,514,36,00:6:05,878,717,50,FIN,06:38:11,893,745,
232,Henrique De Abreu Souza,Brazil,Male,M40-44,07:10:51,916,760,168,00:47:25,712,600,143,03:04:02,684,595,135,03:08:25,988,805,181,00:4:16,797,650,136,00:6:44,920,752,168,FIN,06:39:03,894,746,
205,RAFAEL CASTRO MACIEL DA SILVA,Brazil,Male,M40-44,07:11:23,921,762,169,00:53:14,918,757,174,03:19:55,877,743,167,02:42:51,908,741,162,00:7:55,1030,835,186,00:7:28,961,784,176,FIN,06:39:32,895,747,
640,Roger Rafael Porto Rocha,Brazil,Male,M30-34,06:55:45,869,726,120,01:17:19,1044,848,131,03:13:33,811,692,114,02:12:37,617,519,99,00:4:53,895,727,119,00:7:23,955,779,123,FIN,06:41:24,896,748,
1036,Marcelo Silva Meireles Sales,Brazil,Male,M25-29,06:44:31,828,693,73,00:49:03,784,655,69,02:55:01,561,501,49,02:51:50,952,776,80,00:4:00,741,603,67,00:4:37,676,550,57,FIN,06:41:38,897,749,
756,Ramon Fabio De Souza Oliveira,Brazil,Male,M35-39,07:03:02,902,750,152,00:51:04,850,706,130,03:09:03,754,648,138,02:49:25,943,769,155,00:5:07,921,746,147,00:8:23,998,815,164,FIN,06:41:52,898,750,
1128,Luciana Machado,Brazil,Female,F50-54,07:26:24,958,171,12,01:02:33,1006,188,13,03:38:40,973,168,11,02:29:31,826,144,11,00:8:19,1034,196,15,00:7:21,954,176,12,FIN,06:42:28,899,149,
478,Agatha Cristina Santos,Brazil,Female,F40-44,07:07:24,911,155,36,00:59:39,987,181,40,03:38:36,972,167,39,02:21:42,739,127,29,00:2:27,324,48,8,00:5:00,752,141,33,FIN,06:42:52,900,150,
735,Andre Rodrigo Dos Santos De Souza,Brazil,Male,M35-39,07:04:11,904,752,153,01:04:30,1014,825,164,03:02:17,659,576,124,02:46:55,934,763,154,00:4:05,767,626,127,00:6:25,902,736,152,FIN,06:42:58,901,751,
1117,Renan Miranda De Almeida,Brazil,Male,M25-29,06:46:25,840,703,74,00:51:02,849,705,75,03:25:11,923,775,81,02:19:53,717,597,62,00:4:26,824,670,73,00:5:54,862,704,72,FIN,06:43:31,902,752,
126,Tarcylio Esdras De Almeida Rocha,Brazil,Male,M40-44,07:16:00,935,770,170,00:50:04,819,682,163,03:11:46,788,674,151,03:03:37,975,793,177,00:4:02,758,618,124,00:6:31,912,744,166,FIN,06:43:49,903,753,
467,vinicius ribeiro pereira,Brazil,Male,M45-49,07:29:55,967,793,110,00:52:39,909,750,104,03:55:04,1014,828,114,02:30:11,830,685,89,00:5:51,969,786,109,00:6:10,884,722,97,FIN,06:43:56,904,754,
1161,Emir Machado Guimaraes Filho,Brazil,Male,M50-54,07:39:12,981,803,61,00:51:14,854,709,53,03:25:17,925,776,53,03:12:06,995,812,62,00:5:55,976,792,59,00:4:40,684,558,34,FIN,06:45:36,905,755,
671,Dilermando De Lima Costa Ferreira,Brazil,Male,M30-34,07:00:10,886,738,121,01:13:42,1040,844,130,03:22:11,894,754,122,02:15:39,667,555,102,00:2:22,292,249,41,00:6:16,894,731,117,FIN,06:45:40,906,756,
971,Lara Cordeiro,Brazil,Female,F18-24,06:49:00,848,140,12,00:42:35,448,62,9,03:27:23,934,153,12,02:32:10,841,149,12,00:3:02,491,83,10,00:3:50,534,86,11,FIN,06:45:46,907,151,
185,Murilo Ferraz Caetano Correa,Brazil,Male,M40-44,07:18:11,941,775,171,00:44:55,580,498,117,03:34:21,961,799,180,02:48:57,939,765,169,00:5:46,966,784,173,00:4:13,612,505,105,FIN,06:45:50,908,757,
482,Tamara Alves Silva,Brazil,Female,F40-44,07:11:15,920,159,37,00:53:13,916,160,38,03:23:45,912,147,33,02:44:41,918,171,42,00:4:38,865,164,32,00:4:57,743,139,32,FIN,06:46:29,909,152,
1215,Eduardo Gustavo Pires De Arruda,Brazil,Male,M50-54,07:40:29,985,806,62,00:40:58,357,318,17,03:26:23,930,779,54,03:04:21,976,794,59,00:12:06,1044,848,65,00:16:41,1021,835,65,FIN,06:46:44,910,758,
987,Caroline Menezes Dos Santos,Brazil,Female,F25-29,06:46:46,842,138,13,00:54:27,935,168,13,03:15:32,834,126,12,02:31:17,839,148,13,00:2:13,244,30,5,00:3:18,399,62,7,FIN,06:46:46,911,153,
504,Susana De Aragão Nóbrega,Brazil,Female,F40-44,07:11:33,923,161,38,01:13:33,1039,196,42,03:35:26,962,163,36,02:09:26,564,83,24,00:5:45,964,182,40,00:7:23,956,177,40,FIN,06:46:46,912,154,
613,Artur Rocha Landwoigt,Brazil,Male,M30-34,07:01:28,890,742,122,00:49:30,806,673,113,03:14:41,826,703,117,02:45:56,926,755,121,00:3:25,592,484,84,00:7:56,986,807,125,FIN,06:46:55,913,759,
248,Alcides Diniz,Brazil,Male,M40-44,07:20:39,944,777,172,00:46:36,668,564,129,03:15:43,836,710,159,00:0:0,,,,00:4:01,752,612,121,00:0:0,,,,FIN,06:48:07,914,760,
329,Thiago Bartolomeu Brasil Pacheco,Brazil,Male,M45-49,07:34:40,975,800,111,00:57:04,966,791,113,03:39:48,979,811,112,02:42:33,906,740,103,00:6:24,998,808,115,00:8:51,1002,819,114,FIN,06:48:11,915,761,
918,Paula Costa Broenstrup,Brazil,Female,F35-39,07:02:57,900,152,25,00:45:21,600,89,14,03:16:08,839,127,23,02:53:46,956,179,29,00:3:51,705,129,26,00:3:50,535,87,17,FIN,06:48:29,916,155,
280,Alexandre Jin Bok Audi Chang,Brazil,Male,M40-44,07:21:07,946,779,173,00:31:58,52,47,10,04:33:10,1025,838,188,02:10:15,578,493,107,00:2:52,457,381,72,00:2:52,282,241,38,FIN,06:48:33,917,762,
102,Gustavo Brito Garcez,Brazil,Male,M40-44,07:21:10,947,780,174,00:45:12,596,511,122,03:27:28,936,783,174,02:56:58,967,788,175,00:4:20,804,655,138,00:7:12,949,776,171,FIN,06:48:36,918,763,
855,Thimoteo Andrade Marques,Brazil,Male,M35-39,07:10:20,915,759,154,00:47:01,699,589,111,03:19:51,875,742,154,02:49:35,944,770,156,00:8:17,1033,838,167,00:5:36,829,672,144,FIN,06:48:49,919,764,
303,Francisco Pereira Canejo Neto,Brazil,Male,M40-44,07:21:44,948,781,175,00:49:05,787,658,158,04:06:48,1022,835,187,02:12:13,610,516,112,00:5:45,965,783,172,00:7:54,985,806,184,FIN,06:49:08,920,765,
1259,Rogério Sonoki,Brazil,Male,M55-59,07:57:41,998,815,29,00:57:02,964,789,29,03:30:56,949,791,29,03:16:52,999,815,29,00:5:10,926,749,27,00:7:42,972,794,30,FIN,06:49:08,921,766,
494,Fernanda Santos Carvalho,Brazil,Female,F40-44,07:14:19,930,162,39,00:49:44,809,135,31,03:49:44,1005,182,42,02:23:14,754,131,32,00:5:10,931,179,38,00:6:27,905,167,39,FIN,06:49:23,922,156,
162,Cicero Antonio Miranda Barbosa,Brazil,Male,M40-44,07:22:02,949,782,176,01:16:09,1043,847,189,03:39:29,977,809,182,02:15:17,662,551,117,00:5:10,932,753,166,00:5:57,868,708,160,FIN,06:49:24,923,767,
768,Bruno Gurgel Gomes De Oliveira,Brazil,Male,M35-39,07:11:03,918,761,155,00:45:05,590,505,93,03:30:03,942,788,160,02:46:22,932,761,153,00:2:30,346,294,55,00:7:03,940,767,157,FIN,06:49:29,924,768,
498,Thuane Elize Batista,Brazil,Female,F40-44,07:14:33,931,163,40,00:50:47,843,144,34,03:40:57,982,171,40,02:33:57,852,151,38,00:3:20,572,105,19,00:5:33,823,155,35,FIN,06:49:36,925,157,
899,Samantha Sadie,South Africa,Female,F30-34,06:56:53,876,145,21,00:46:05,645,98,15,03:25:16,924,149,22,02:35:16,860,153,22,00:5:09,924,177,24,00:5:07,772,146,23,FIN,06:49:42,926,158,
1067,Igor Souza Magalhaes,Brazil,Male,M25-29,06:53:21,860,719,75,00:50:26,833,693,74,03:10:34,773,662,70,02:45:06,921,750,79,00:2:49,437,363,41,00:4:26,642,527,54,FIN,06:50:24,927,769,
1073,Victor Aragao,Brazil,Male,M25-29,06:54:04,865,723,76,00:59:20,985,805,82,03:23:14,907,764,77,02:23:36,758,627,68,00:2:57,473,395,45,00:4:57,740,603,64,FIN,06:51:07,928,770,
1055,Carlos Jorge,Brazil,Male,M25-29,06:55:54,870,727,77,00:45:01,585,501,48,03:41:41,987,815,82,02:21:16,737,611,65,00:3:36,635,521,56,00:4:20,630,518,52,FIN,06:52:56,929,771,
1170,Pedro Lobo,Brazil,Male,M50-54,07:47:41,992,810,63,00:44:05,543,467,32,03:27:27,935,782,57,03:18:44,1000,816,63,00:6:32,1001,811,63,00:10:52,1013,827,64,FIN,06:53:06,930,772,
502,Aline Nascimento Da Silva,Brazil,Female,F40-44,07:18:18,943,167,41,01:13:32,1038,195,41,03:34:05,960,162,35,02:20:57,734,126,28,00:3:26,597,109,20,00:6:19,899,166,38,FIN,06:53:08,931,159,
1076,Erik Feliciano Matos Correia,Brazil,Male,M25-29,06:56:15,871,728,78,00:51:19,856,711,76,03:14:10,819,698,71,02:40:57,899,735,77,00:3:49,695,568,62,00:5:59,871,710,73,FIN,06:53:17,932,773,
277,Edvaldo Nunes Nascimento Junior,Brazil,Male,M40-44,07:26:19,957,787,177,00:50:12,829,690,164,03:11:44,787,673,150,03:08:54,992,809,182,00:7:41,1025,830,185,00:7:47,975,796,182,FIN,06:53:22,933,774,
997,Vasco Ribeiro Da Cunha Nunes Perez,Brazil,Male,M18-24,06:54:04,864,722,28,00:39:36,284,257,19,03:18:59,863,731,28,02:49:21,942,768,31,00:2:02,205,185,14,00:4:06,587,487,25,FIN,06:54:04,934,775,
125,Claver Miller De Souza Grilo,Brazil,Male,M40-44,07:27:38,962,789,178,01:06:05,1021,832,184,03:29:47,941,787,177,02:39:15,887,728,158,00:6:03,984,798,175,00:6:28,906,739,164,FIN,06:54:35,935,776,
676,Eduardo Virgili Costa,Brazil,Male,M30-34,07:09:54,914,758,123,00:50:41,842,699,118,03:22:40,901,759,124,02:49:42,945,771,124,00:4:01,751,611,103,00:2:50,267,227,49,FIN,06:55:04,936,777,
755,Eduardo Henrique De Castro Rezende,Brazil,Male,M35-39,07:16:59,937,771,156,01:00:32,997,812,159,03:23:47,914,767,157,02:39:37,890,729,151,00:7:30,1021,827,163,00:5:32,822,668,142,FIN,06:55:08,937,778,
904,Raquel Campos,Brazil,Female,F30-34,07:02:31,894,150,22,00:57:21,969,176,26,03:21:45,890,140,21,02:37:54,879,157,23,00:3:04,506,86,16,00:2:28,171,25,6,FIN,06:55:14,938,160,
1149,Ana Suely Faria Souto Teles,Brazil,Female,F60-64,08:15:16,1006,186,5,01:09:22,1030,192,6,03:38:00,971,166,2,03:12:36,996,184,5,00:7:35,1023,195,6,00:7:44,974,179,6,FIN,06:55:34,939,161,
718,Hugo Carregosa Matos,Brazil,Male,M35-39,07:18:02,940,774,157,01:00:26,994,810,158,03:36:31,967,802,163,02:28:44,818,677,143,00:5:50,968,785,156,00:6:30,911,743,154,FIN,06:56:07,940,779,
186,Francisco Guerreiro Junior,Brazil,Male,M40-44,07:29:23,965,792,179,00:49:02,780,652,155,03:32:42,954,796,179,02:58:01,969,790,176,00:5:08,922,747,165,00:4:30,655,536,117,FIN,06:56:13,941,780,
427,Fabio Antonio Da Silva,Brazil,Male,M45-49,07:44:01,989,809,112,00:55:02,945,776,109,04:11:55,1023,836,115,02:30:55,835,688,91,00:2:33,353,299,41,00:3:36,468,393,45,FIN,06:56:35,942,781,
947,Raissa Pimentel S Siqueira,Brazil,Female,F35-39,07:11:25,922,160,26,01:08:10,1027,191,31,03:25:26,926,150,27,02:30:35,832,146,25,00:2:16,258,36,6,00:4:58,746,140,26,FIN,06:56:39,943,162,
929,Fabiana Medeiros De Souza,Brazil,Female,F45-49,07:34:41,976,176,25,00:51:32,861,147,20,03:53:11,1010,185,27,02:40:40,898,164,22,00:5:39,958,181,27,00:3:39,480,78,10,FIN,06:57:56,944,163,
1109,Derick Dantas,Brazil,Male,M25-29,07:01:00,888,740,79,00:44:26,561,483,47,03:24:49,917,769,80,02:41:09,901,737,78,00:3:51,703,575,63,00:6:44,919,751,78,FIN,06:58:00,945,782,
1124,Luciana De Oliveira Ramos,Brazil,Female,F50-54,07:44:06,990,181,13,01:06:44,1024,190,14,03:44:35,995,177,12,02:41:59,904,166,13,00:3:55,717,133,10,00:6:53,933,172,11,FIN,06:58:25,946,164,
491,Camila Lucena Carneiro De Albuquerque,Brazil,Female,F40-44,07:23:57,952,169,42,00:55:31,956,172,39,03:41:39,986,172,41,02:33:22,848,150,37,00:5:26,947,180,39,00:7:59,987,180,41,FIN,06:58:28,947,165,
252,Bruno De Alencar Mendes,Brazil,Male,M40-44,07:31:57,972,797,180,01:09:37,1031,839,187,03:25:03,920,772,171,02:39:57,893,731,159,00:9:37,1040,844,188,00:7:44,973,795,181,FIN,06:58:35,948,783,
107,Felipe Henrique Da Rocha Teixeira,Brazil,Male,M40-44,07:32:07,973,798,181,00:44:52,577,495,115,02:43:09,367,337,79,03:58:43,1007,823,186,00:1:41,94,87,17,00:3:42,493,412,85,FIN,06:58:45,949,784,
110,Alceu Wesley Conceicao Andrade,Brazil,Male,M40-44,07:32:16,974,799,182,01:19:12,1045,849,190,03:25:50,928,778,172,02:41:05,900,736,161,00:2:02,200,181,41,00:4:07,589,489,101,FIN,06:58:53,950,785,
1068,GABRIEL SALLES CARON,Brazil,Male,M25-29,07:03:26,903,751,80,00:57:57,977,797,80,03:19:03,864,732,74,02:36:17,867,714,74,00:4:01,750,610,69,00:6:09,882,720,74,FIN,07:00:25,951,786,
520,Karla Karina Leandro Moreno,Brazil,Female,F45-49,07:37:46,980,178,26,01:02:52,1007,189,29,03:33:13,957,159,24,02:48:43,938,174,26,00:7:00,1013,192,28,00:5:57,866,160,22,FIN,07:00:46,952,166,
928,Camila Ferezin,Brazil,Female,F35-39,07:15:52,934,165,27,00:51:52,877,153,26,03:30:30,945,156,29,02:47:50,935,172,27,00:2:44,416,70,12,00:2:56,302,42,4,FIN,07:00:57,953,167,
922,Stephany Luana Ferreira Melo,Brazil,Female,F35-39,07:16:43,936,166,28,00:53:13,917,161,28,03:23:06,906,143,26,02:52:43,955,178,28,00:2:17,260,37,7,00:5:23,805,152,28,FIN,07:01:46,954,168,
1027,EDUARDO HENRIQUE DA COSTA,Brazil,Male,M18-24,07:03:01,901,749,29,00:50:04,818,681,31,04:20:00,1024,837,35,01:45:57,166,153,8,00:3:13,538,440,23,00:3:46,514,430,24,FIN,07:03:01,955,787,
317,Samuel Juncal,Brazil,Male,M40-44,07:36:53,979,802,183,00:39:59,308,278,63,03:26:49,931,780,173,03:07:41,985,803,180,00:11:39,1042,846,189,00:10:45,1012,826,187,FIN,07:03:09,956,788,
442,Luiz Fernando Messias,Brazil,Male,M45-49,07:53:44,995,813,113,01:03:54,1011,822,120,00:0:0,,,,00:0:0,,,,00:6:03,985,799,113,00:0:0,,,,FIN,07:05:19,957,789,
532,Alessandra Taveira,Brazil,Female,F45-49,07:44:53,991,182,27,00:49:29,805,133,18,03:43:43,991,174,26,03:00:14,971,180,27,00:3:19,562,102,8,00:8:08,991,182,28,FIN,07:07:19,958,169,
1138,Marluce Dantas De Freitas Lodi,Brazil,Female,F55-59,08:08:50,1002,185,8,00:53:21,919,162,6,00:0:0,,,,00:0:0,,,,00:4:52,891,168,8,00:0:0,,,,FIN,07:07:32,959,170,
896,Mariana Da Silva Fernandes,Brazil,Female,F30-34,07:15:07,933,164,23,00:51:34,865,149,20,03:46:03,998,179,25,02:23:44,761,132,20,00:3:56,725,135,21,00:9:50,1010,186,25,FIN,07:07:37,960,171,
698,Bruno Andrade Fernandez,Brazil,Male,M35-39,07:30:35,969,795,158,00:43:30,502,431,83,03:33:02,955,797,162,03:08:35,990,807,162,00:1:34,69,62,7,00:3:54,544,455,98,FIN,07:08:03,961,790,
359,Tadeu Jayme,Brazil,Male,M45-49,07:56:56,997,814,114,00:53:59,929,763,108,03:45:02,997,819,113,03:05:10,980,798,113,00:4:56,900,731,100,00:7:48,977,798,110,FIN,07:08:11,962,791,
976,Luana Ferreira Cunha Cesario,Brazil,Female,F25-29,07:08:53,912,156,14,00:55:33,957,173,15,03:50:45,1007,184,16,02:11:53,606,94,9,00:3:58,732,138,15,00:6:45,924,170,13,FIN,07:08:53,963,172,
1255,Edilberto Prado,Brazil,Male,M55-59,08:20:47,1008,822,30,00:52:16,895,739,25,03:38:56,974,806,30,03:34:53,1005,821,31,00:4:52,892,724,25,00:9:49,1008,824,31,FIN,07:08:55,964,792,
1276,Luiz Carlos Gomes Rocha,Brazil,Male,M55-59,08:22:46,1011,825,31,00:48:22,750,631,21,03:56:14,1015,829,31,03:28:12,1002,818,30,00:4:26,823,669,21,00:5:32,820,666,16,FIN,07:10:37,965,793,
1095,Ygor Ronyelle@Hotmail.Com,Brazil,Male,M25-29,07:13:53,929,768,81,00:48:46,773,645,66,03:10:14,772,661,69,03:06:09,982,800,82,00:3:25,594,486,52,00:5:18,795,644,68,FIN,07:10:48,966,794,
992,João Victor Meneguesso Moura,Brazil,Female,M18-24,07:11:13,919,158,30,00:47:28,715,114,29,03:23:23,909,145,30,02:52:08,953,177,32,00:3:48,689,126,28,00:4:27,649,118,27,FIN,07:11:13,967,795,
923,Anna Carolina Cordeiro Lacerda,Brazil,Female,F35-39,07:26:36,960,173,29,00:50:40,841,143,24,03:44:43,996,178,30,02:43:32,912,169,26,00:3:50,697,128,25,00:3:52,541,89,18,FIN,07:11:19,968,173,
